unit_id,source,recording,start_s,end_s,dur_ms,nn_cluster,knn15_dist,outside_envelope,x,y
xc_XC348762_019,xc,XC348762,13.25278911564626,13.29342403628118,40,-1,5.776,False,-0.1,6.57
xc_XC348762_020,xc,XC348762,13.52562358276644,13.548843537414967,23,49,4.574,False,-0.34,6.39
xc_XC348762_021,xc,XC348762,13.618503401360543,13.64172335600907,23,-1,6.007,False,-1.07,5.34
xc_XC348762_022,xc,XC348762,13.7578231292517,13.804263038548752,46,47,7.55,True,1.79,6.47
xc_XC348762_023,xc,XC348762,13.920362811791383,13.966802721088436,46,49,5.912,False,0.05,5.69
xc_XC348762_024,xc,XC348762,14.013242630385488,14.05968253968254,46,-1,6.113,False,0.11,4.55
xc_XC348762_025,xc,XC348762,14.129342403628115,14.16997732426304,40,-1,5.476,False,0.8,5.32
xc_XC348762_026,xc,XC348762,14.239637188208617,14.40798185941043,168,24,7.117,True,4.52,15.27
xc_XC348762_027,xc,XC348762,14.454421768707483,14.56471655328798,110,43,6.302,True,2.27,6.29
xc_XC348762_028,xc,XC348762,14.8259410430839,15.052335600907028,226,24,6.785,True,6.31,14.32
xc_XC348762_029,xc,XC348762,15.09877551020408,15.255510204081633,156,31,7.587,True,5.99,7.44
xc_XC348762_030,xc,XC348762,15.51673469387755,15.563174603174602,46,-1,8.098,True,0.04,6.19
xc_XC348762_031,xc,XC348762,15.656054421768708,15.70249433106576,46,40,7.509,True,1.33,6.38
xc_XC348762_032,xc,XC348762,15.812789115646256,15.905668934240362,92,27,7.31,True,7.78,6.94
xc_XC348762_033,xc,XC348762,15.998548752834468,16.068208616780044,69,-1,8.884,True,-0.38,9.32
xc_XC348762_034,xc,XC348762,16.114648526077097,16.137868480725622,23,49,4.698,False,-1.51,5.27
xc_XC348762_035,xc,XC348762,16.416507936507937,16.579047619047618,162,49,7.015,True,2.03,7.54
xc_XC348762_036,xc,XC348762,16.648707482993196,16.851882086167798,203,49,6.773,True,4.04,5.93
xc_XC348762_037,xc,XC348762,16.99700680272109,17.043446712018138,46,49,5.026,False,-0.83,5.71
xc_XC348762_038,xc,XC348762,17.130521541950113,17.182766439909297,52,49,7.157,True,0.17,7.58
xc_XC348762_039,xc,XC348762,17.252426303854875,17.275646258503404,23,49,4.475,False,-1.34,5.23
xc_XC348762_040,xc,XC348762,17.33950113378685,17.39174603174603,52,-1,7.874,True,0.23,4.63
xc_XC348762_041,xc,XC348762,17.478820861678003,17.658775510204084,179,8,6.212,True,0.72,-1.58
xc_XC348762_042,xc,XC348762,18.07673469387755,18.332154195011334,255,29,6.226,True,7.03,13.77
xc_XC348762_043,xc,XC348762,18.471473922902494,18.494693877551025,23,49,4.027,False,-1.87,4.32
xc_XC348762_044,xc,XC348762,19.231927437641723,19.394467120181407,162,33,6.249,True,7.53,10.31
xc_XC348762_045,xc,XC348762,19.8356462585034,19.95755102040816,121,10,6.585,True,-0.85,11.39
xc_XC348762_046,xc,XC348762,19.969160997732427,20.021405895691608,52,40,7.217,True,1.6,6.07
xc_XC348762_047,xc,XC348762,20.31746031746032,20.456780045351472,139,49,5.914,False,1.86,8.19
xc_XC348762_048,xc,XC348762,20.67156462585034,20.764444444444447,92,24,7.726,True,6.03,13.83
xc_XC348762_049,xc,XC348762,20.96761904761905,21.037278911564627,69,-1,7.676,True,0.94,5.91
xc_XC348762_050,xc,XC348762,21.29269841269841,21.339138321995467,46,29,9.123,True,7.06,13.08
xc_XC348762_051,xc,XC348762,21.524897959183672,21.594557823129254,69,8,6.636,True,1.7,-1.2
xc_XC348762_052,xc,XC348762,22.38403628117914,22.49433106575964,110,8,7.323,True,-0.22,-1.48
xc_XC348762_053,xc,XC348762,22.72072562358277,22.93551020408163,214,-1,7.065,True,3.85,4.4
xc_XC348762_054,xc,XC348762,23.23156462585034,23.4637641723356,232,45,5.785,False,2.91,6.46
xc_XC348762_055,xc,XC348762,23.695963718820863,23.92816326530612,232,24,7.044,True,5.05,15.16
xc_XC348762_056,xc,XC348762,24.044263038548756,24.200997732426305,156,49,6.644,True,3.6,2.02
xc_XC348762_057,xc,XC348762,24.317097505668936,24.45641723356009,139,24,6.765,True,5.47,15.06
xc_XC348762_058,xc,XC348762,24.81052154195012,24.92081632653061,110,5,6.632,True,2.59,5.12
xc_XC348762_059,xc,XC348762,25.083356009070297,25.22267573696145,139,24,7.543,True,5.03,15.22
xc_XC348762_060,xc,XC348762,25.309750566893424,25.42585034013605,116,49,6.143,True,1.81,8.15
xc_XC348762_061,xc,XC348762,25.52453514739229,25.611609977324264,87,44,6.279,True,0.01,6.09
xc_XC348762_062,xc,XC348762,25.617414965986395,25.704489795918366,87,24,7.395,True,0.66,7.18
xc_XC348762_063,xc,XC348762,25.86702947845805,25.913469387755104,46,-1,5.419,False,0.29,6.33
xc_XC348762_064,xc,XC348762,25.93668934240363,25.98312925170068,46,-1,8.02,True,4.23,6.87
xc_XC348762_065,xc,XC348762,26.81324263038549,26.906122448979595,92,-1,6.154,True,1.06,6.49
xc_XC348762_066,xc,XC348762,27.12090702947846,27.237006802721087,116,8,5.906,False,0.06,-1.5
xc_XC348762_067,xc,XC348762,27.509841269841267,27.67238095238095,162,32,6.948,True,1.97,8.1
xc_XC348762_068,xc,XC348762,27.85814058956916,28.014875283446717,156,-1,5.986,False,2.45,9.86
xc_XC348762_069,xc,XC348762,28.43283446712018,28.595374149659865,162,37,6.724,True,6.38,4.94
xc_XC348762_070,xc,XC348762,32.40925170068027,32.449886621315194,40,-1,6.672,True,1.0,6.54
xc_XC348762_071,xc,XC348762,35.694875283446706,35.75873015873015,63,24,10.314,True,5.47,13.88
xc_XC348762_072,xc,XC348762,36.36244897959183,36.501768707483,139,-1,5.986,False,2.73,6.45
xc_XC348762_073,xc,XC348762,36.7978231292517,36.86748299319728,69,47,6.175,True,0.61,2.53
xc_XC348762_074,xc,XC348762,36.8907029478458,36.96616780045351,75,-1,7.52,True,-1.04,2.38
xc_XC348762_075,xc,XC348762,37.08226757369614,37.17514739229025,92,8,5.621,False,1.43,-1.71
xc_XC348762_076,xc,XC348762,38.09814058956916,38.19102040816326,92,8,7.42,True,-0.21,-1.41
xc_XC348762_077,xc,XC348762,39.43328798185941,39.50294784580498,69,24,9.881,True,5.42,13.83
xc_XC348762_078,xc,XC348762,40.12408163265306,40.216961451247165,92,47,5.992,False,-0.04,2.43
xc_XC348762_079,xc,XC348762,40.26920634920635,40.38530612244898,116,-1,7.626,True,6.57,9.99
xc_XC348762_080,xc,XC348762,48.65741496598639,48.77351473922902,116,8,6.41,True,-0.15,-1.36
xc_XC348762_081,xc,XC348762,51.8443537414966,51.89079365079365,46,47,7.773,True,0.59,3.36
xc_XC348762_082,xc,XC348762,51.96625850340136,52.03011337868481,63,-1,6.779,True,0.01,4.62
xc_XC348762_083,xc,XC348762,52.12299319727892,52.22167800453515,98,-1,7.039,True,3.6,9.26
xc_XC348762_084,xc,XC348762,52.314557823129256,52.3784126984127,63,47,7.828,True,0.13,2.43
xc_XC348762_085,xc,XC348762,55.68725623582766,55.89043083900226,203,8,5.682,False,1.14,-2.13
xc_XC348762_086,xc,XC348762,56.26195011337868,56.30839002267574,46,-1,6.215,True,0.23,6.63
xc_XC348762_087,xc,XC348762,56.447709750566894,56.49414965986394,46,49,6.405,True,-0.04,6.54
xc_XC348762_088,xc,XC348762,56.70312925170068,56.772789115646255,69,47,7.122,True,1.03,2.75
xc_XC348762_089,xc,XC348762,56.81342403628118,56.88308390022676,69,8,7.734,True,0.74,-1.69
xc_XC348762_090,xc,XC348762,60.116462585034014,60.1687074829932,52,47,8.685,True,-1.44,1.98
xc_XC348762_091,xc,XC348762,60.92916099773242,61.091700680272105,162,49,6.719,True,2.04,8.13
xc_XC348762_092,xc,XC348762,61.32390022675737,61.62575963718821,301,49,5.519,False,2.03,8.13
xc_XC348762_093,xc,XC348762,61.73605442176871,61.82893424036281,92,8,5.762,False,1.24,-1.37
xc_XC348762_094,xc,XC348762,62.519727891156464,62.54294784580499,23,49,4.676,False,-1.25,5.1
xc_XC348762_095,xc,XC348762,62.6184126984127,62.70548752834467,87,8,7.725,True,1.58,6.49
xc_XC348762_096,xc,XC348762,62.77514739229025,63.03056689342404,255,-1,7.272,True,6.97,5.57
xc_XC348762_097,xc,XC348762,63.19891156462585,63.355646258503405,156,-1,6.511,True,0.61,9.63
xc_XC348762_098,xc,XC348762,63.44852607709751,63.65750566893424,208,24,6.064,False,3.54,14.85
xc_XC348762_099,xc,XC348762,65.41061224489796,65.52671201814059,116,47,7.141,True,2.48,4.3
xc_XC348762_100,xc,XC348762,65.59637188208617,65.73569160997732,139,8,6.849,True,1.94,8.27
xc_XC348762_101,xc,XC348762,66.22331065759637,66.40907029478458,185,-1,6.09,False,6.21,8.74
xc_XC348762_102,xc,XC348762,66.65868480725622,66.77478458049886,116,8,6.76,True,1.16,-2.29
xc_XC348762_103,xc,XC348762,72.13859410430838,72.19083900226758,52,47,7.613,True,0.55,2.83
xc_XC348762_104,xc,XC348762,72.38820861678005,72.45786848072562,69,-1,6.883,True,4.34,6.46
xc_XC348762_105,xc,XC348762,72.50430839002267,72.78294784580498,278,35,7.194,True,6.48,10.02
xc_XC348762_106,xc,XC348762,73.06739229024944,73.15446712018141,87,-1,8.628,True,0.32,6.19
xc_XC348762_107,xc,XC348762,73.24734693877551,73.3170068027211,69,47,6.606,True,-1.29,1.97
xc_XC348762_108,xc,XC348762,73.34022675736962,73.5027664399093,162,-1,6.537,True,5.48,7.69
xc_XC348762_109,xc,XC348762,73.61886621315192,73.71174603174603,92,8,5.803,False,0.84,-1.72
xc_XC348762_110,xc,XC348762,75.35455782312924,75.58095238095238,226,49,6.141,True,1.82,8.28
xc_XC348762_111,xc,XC348762,75.72027210884353,75.7667120181406,46,8,7.292,True,1.32,-1.45
xc_XC348762_112,xc,XC348762,75.8595918367347,75.88281179138322,23,49,5.024,False,-2.06,4.35
xc_XC348762_113,xc,XC348762,76.0453514739229,76.11501133786848,69,49,5.366,False,0.31,6.35
xc_XC348762_114,xc,XC348762,76.2078911564626,76.25433106575963,46,8,5.292,False,1.12,-1.07
xc_XC348762_115,xc,XC348762,76.32399092970522,76.50975056689342,185,24,5.76,False,5.91,13.89
xc_XC348762_116,xc,XC348762,76.8754648526077,77.06122448979592,185,-1,6.126,True,4.61,7.8
xc_XC348762_117,xc,XC348762,77.80426303854875,77.96680272108843,162,-1,6.661,True,4.96,12.09
xc_XC348762_118,xc,XC348762,78.42539682539682,78.564716553288,139,8,7.013,True,2.68,3.87
xc_XC348762_119,xc,XC348762,78.95945578231293,79.00589569160996,46,49,6.091,False,-1.29,5.63
xc_XC348762_120,xc,XC348762,82.28571428571429,82.35537414965987,69,-1,6.138,True,-0.22,6.2
xc_XC348762_121,xc,XC348762,82.49469387755101,82.63401360544218,139,5,6.261,True,3.07,4.88
xc_XC348762_122,xc,XC348762,82.97650793650793,83.11582766439909,139,39,6.133,True,3.85,1.43
xc_XC348762_123,xc,XC348762,83.37124716553288,83.51056689342404,139,24,6.262,True,5.69,13.87
xc_XC348762_124,xc,XC348762,88.15455782312925,88.22421768707483,69,49,6.141,True,0.97,6.89
xc_XC348762_125,xc,XC348762,88.29387755102042,88.38675736961451,92,43,5.567,False,1.15,5.52
xc_XC348762_126,xc,XC348762,88.71183673469388,88.80471655328799,92,40,5.908,False,1.56,6.75
xc_XC348762_127,xc,XC348762,88.89759637188209,89.01369614512473,116,8,5.936,False,0.04,-1.6
xc_XC348762_128,xc,XC348762,89.12979591836735,89.31555555555555,185,45,4.922,False,2.74,6.39
xc_XC348762_129,xc,XC348762,89.68126984126984,89.79736961451248,116,37,7.052,True,7.56,4.37
xc_XC348762_130,xc,XC348762,90.1921088435374,90.40108843537416,208,24,5.899,False,4.96,13.72
xc_XC348762_131,xc,XC348762,90.74358276643991,90.92934240362813,185,37,5.771,False,5.58,4.57
xc_XC348762_132,xc,XC348762,91.48662131519274,91.5504761904762,63,49,5.728,False,0.09,7.08
xc_XC348762_133,xc,XC348762,97.31482993197278,97.35546485260772,40,49,4.845,False,-0.78,5.64
xc_XC348762_134,xc,XC348762,100.19990929705216,100.31020408163263,110,49,7.375,True,1.05,7.67
xc_XC348762_135,xc,XC348762,100.65850340136056,100.68172335600909,23,-1,5.474,False,-1.13,4.36
xc_XC348762_136,xc,XC348762,100.7746031746032,100.91392290249432,139,-1,6.048,False,4.17,6.86
xc_XC348762_137,xc,XC348762,101.19256235827665,101.2390022675737,46,47,6.599,True,-0.14,3.91
xc_XC348762_138,xc,XC348762,101.55827664399094,101.61052154195012,52,-1,5.602,False,-0.25,5.78
xc_XC348762_139,xc,XC348762,101.6801814058957,101.81369614512472,133,40,5.218,False,1.36,7.17
xc_XC348762_140,xc,XC348762,101.91238095238094,101.99945578231294,87,47,6.471,True,0.95,4.05
xc_XC348762_141,xc,XC348762,102.1213605442177,102.14458049886622,23,49,5.232,False,-1.32,4.61
xc_XC348762_142,xc,XC348762,102.39419501133789,102.4348299319728,40,49,4.467,False,-1.28,5.16
xc_XC348762_143,xc,XC348762,103.78158730158732,103.85124716553288,69,23,7.95,True,4.35,14.08
xc_XC348762_144,xc,XC348762,107.3168253968254,107.40390022675736,87,8,7.167,True,-0.27,-1.41
xc_XC348762_145,xc,XC348762,107.75219954648529,107.86829931972788,116,-1,5.938,False,1.7,6.96
xc_XC348762_146,xc,XC348762,108.0366439909297,108.17015873015872,133,-1,5.743,False,2.18,6.27
xc_XC348762_147,xc,XC348762,108.54167800453514,108.70421768707482,162,-1,5.758,False,6.61,12.62
xc_XC348762_148,xc,XC348762,108.9596371882086,109.0699319727891,110,5,5.69,False,2.77,4.27
xc_XC348762_149,xc,XC348762,109.09315192743765,109.11637188208616,23,49,5.635,False,-1.99,4.78
xc_XC348762_150,xc,XC348762,109.4878911564626,109.6039909297052,116,-1,7.24,True,3.49,7.15
xc_XC348762_151,xc,XC348762,111.22358276643992,111.316462585034,92,47,6.914,True,0.22,3.52
xc_XC348762_152,xc,XC348762,111.80408163265308,111.89696145124717,92,8,8.024,True,-0.29,-1.25
xc_XC348762_153,xc,XC348762,116.93569160997733,117.02857142857142,92,-1,5.599,False,-0.01,4.0
xc_XC348762_154,xc,XC348762,117.12145124716554,117.1678911564626,46,-1,7.459,True,3.53,9.88
xc_XC348762_155,xc,XC348762,117.38848072562358,117.46394557823128,75,47,7.549,True,0.58,2.37
xc_XC348762_156,xc,XC348762,117.69614512471657,117.80643990929704,110,24,6.863,True,5.74,13.27
xc_XC348762_157,xc,XC348762,117.90512471655327,117.99219954648528,87,-1,7.31,True,6.48,9.02
xc_XC348762_158,xc,XC348762,118.11410430839,118.15473922902494,40,49,4.741,False,-0.23,6.21
xc_XC348762_159,xc,XC348762,118.31727891156464,118.36371882086168,46,47,6.715,True,0.1,2.24
xc_XC348762_160,xc,XC348762,118.3869387755102,118.4798185941043,92,24,6.438,True,2.98,9.71
xc_XC348762_161,xc,XC348762,118.50303854875284,118.5726984126984,69,8,6.49,True,0.71,-0.45
xc_XC348762_162,xc,XC348762,118.59591836734694,118.66557823129251,69,47,7.135,True,-1.22,2.32
xc_XC348762_163,xc,XC348762,118.71201814058958,118.78167800453517,69,8,6.906,True,-1.45,1.91
xc_XC348762_164,xc,XC348762,118.85133786848073,119.0312925170068,179,38,4.999,False,4.44,4.7
xc_XC348762_165,xc,XC348762,119.12997732426304,119.33895691609978,208,22,5.758,False,6.32,5.64
xc_XC348762_166,xc,XC348762,119.40861678004536,119.5653514739229,156,38,5.92,False,5.44,4.92
xc_XC348762_167,xc,XC348762,119.88462585034011,119.90784580498864,23,-1,4.884,False,-1.77,5.42
xc_XC348762_168,xc,XC348762,120.00072562358277,120.04716553287982,46,47,6.325,True,-0.75,3.21
xc_XC348762_169,xc,XC348762,120.1690702947846,120.2097052154195,40,49,5.415,False,-1.31,4.34
xc_XC348762_170,xc,XC348762,120.26195011337867,120.3548299319728,92,40,6.305,True,4.66,3.66
xc_XC348762_171,xc,XC348762,120.42448979591838,120.60444444444444,179,-1,7.204,True,4.46,6.63
xc_XC348762_172,xc,XC348762,121.41714285714284,121.52743764172337,110,24,7.947,True,5.66,14.62
xc_XC348762_173,xc,XC348762,121.80607709750566,121.92798185941042,121,8,5.949,False,0.51,-1.85
xc_XC348762_174,xc,XC348762,122.24725623582766,122.34013605442176,92,24,7.09,True,5.45,13.96
xc_XC348762_175,xc,XC348762,122.57233560090702,122.6419954648526,69,47,5.99,False,-0.66,2.34
xc_XC348762_176,xc,XC348762,122.80453514739229,122.91482993197278,110,8,6.321,True,0.76,-1.72
xc_XC348762_177,xc,XC348762,123.17024943310656,123.23990929705217,69,49,7.843,True,0.36,7.4
xc_XC348762_178,xc,XC348762,123.42566893424036,123.44888888888887,23,49,4.073,False,-1.86,4.83
xc_XC348762_179,xc,XC348762,123.56498866213153,123.6346485260771,69,-1,6.44,True,1.31,5.08
xc_XC348762_180,xc,XC348762,123.65786848072564,123.70430839002267,46,-1,6.716,True,0.08,6.12
xc_XC348762_181,xc,XC348762,123.84362811791384,123.86684807256236,23,49,4.995,False,-1.2,5.77
xc_XC348762_182,xc,XC348762,124.07002267573696,124.1687074829932,98,13,7.086,True,7.79,5.6
xc_XC348762_183,xc,XC348762,124.3544671201814,124.48798185941044,133,-1,7.108,True,0.29,5.36
xc_XC348762_184,xc,XC348762,124.58086167800452,124.83628117913833,255,-1,5.658,False,1.91,8.63
xc_XC348762_185,xc,XC348762,124.99301587301588,125.06267573696144,69,8,7.159,True,1.2,-1.97
xc_XC348762_186,xc,XC348762,125.13814058956916,125.20780045351474,69,47,4.832,False,-0.06,3.9
xc_XC348762_187,xc,XC348762,125.27165532879818,125.41097505668934,139,8,5.025,False,-0.01,-1.39
xc_XC348762_188,xc,XC348762,125.48643990929706,125.57351473922904,87,40,7.751,True,1.15,6.35
xc_XC348762_189,xc,XC348762,125.60253968253969,125.92181405895693,319,38,5.76,False,6.02,5.0
xc_XC348762_190,xc,XC348762,126.01469387755104,126.20045351473924,185,39,6.761,True,4.0,6.14
xc_XC348762_191,xc,XC348762,126.43265306122449,126.51972789115646,87,49,7.061,True,0.19,7.71
xc_XC348762_192,xc,XC348762,127.58784580498866,127.83746031746033,249,-1,6.58,True,3.3,6.7
xc_XC348762_193,xc,XC348762,128.46439909297052,128.55727891156462,92,49,7.538,True,3.41,9.01
xc_XC348762_194,xc,XC348762,129.67183673469387,129.7124716553288,40,49,4.65,False,-1.37,5.77
xc_XC348762_195,xc,XC348762,130.1710657596372,130.2871655328798,116,5,6.191,True,3.26,4.14
xc_XC348762_196,xc,XC348762,130.31619047619049,130.4497052154195,133,24,6.015,False,6.41,14.67
xc_XC348762_197,xc,XC348762,134.38548752834467,134.49578231292517,110,45,6.808,True,2.49,6.69
xc_XC348762_198,xc,XC348762,134.72798185941045,134.7570068027211,29,49,4.87,False,-1.25,4.72
xc_XC348762_199,xc,XC348762,135.0530612244898,135.1633560090703,110,-1,6.242,True,2.46,12.96
xc_XC348762_200,xc,XC348762,135.37814058956917,135.61034013605442,232,-1,6.447,True,2.53,8.29
xc_XC348762_201,xc,XC348762,135.85995464852607,135.8831746031746,23,49,4.218,False,-1.58,5.23
xc_XC348762_202,xc,XC348762,135.9760544217687,136.09215419501132,116,47,6.1,False,0.04,2.52
xc_XC348762_203,xc,XC348762,136.27791383219954,136.39401360544218,116,24,6.337,True,6.67,13.85
xc_XC348789_000,xc,XC348789,3.81968253968254,4.162176870748299,342,24,7.288,True,2.69,12.25
xc_XC348789_001,xc,XC348789,4.237641723356009,4.371156462585034,133,30,7.45,True,4.06,8.06
xc_XC348789_002,xc,XC348789,4.580136054421769,4.603356009070295,23,-1,6.029,False,-2.47,4.5
xc_XC348789_003,xc,XC348789,4.632380952380952,4.6788208616780045,46,-1,8.104,True,-2.35,4.52
xc_XC348789_004,xc,XC348789,4.911020408163266,4.974875283446712,63,-1,9.03,True,-1.99,4.49
xc_XC348789_005,xc,XC348789,16.973786848072564,17.153741496598638,179,24,6.907,True,2.47,12.33
xc_XC348789_006,xc,XC348789,17.205986394557822,17.316281179138322,110,33,8.408,True,7.58,10.39
xc_XC348789_007,xc,XC348789,17.39174603174603,17.519455782312924,127,-1,7.698,True,3.36,5.05
xc_XC348789_008,xc,XC348789,17.57170068027211,17.61233560090703,40,-1,6.317,True,-2.3,4.5
xc_XC348789_009,xc,XC348789,17.728435374149658,17.798095238095236,69,-1,8.553,True,-2.36,4.38
xc_XC348789_010,xc,XC348789,17.96063492063492,18.128979591836732,168,10,7.102,True,-2.32,12.33
xc_XC348789_011,xc,XC348789,27.99746031746032,28.136780045351472,139,19,6.801,True,2.41,12.08
xc_XC348789_012,xc,XC348789,28.206439909297053,28.293514739229025,87,8,9.908,True,0.27,-1.24
xc_XC348789_013,xc,XC348789,28.409614512471656,28.50249433106576,92,30,8.671,True,4.04,8.06
xc_XC348789_014,xc,XC348789,39.66548752834467,40.054421768707485,388,24,7.369,True,4.83,12.83
xc_XC348789_015,xc,XC348789,40.12408163265306,40.263401360544215,139,30,7.891,True,3.83,8.15
xc_XC348789_016,xc,XC348789,40.28662131519275,40.58848072562358,301,19,7.197,True,1.39,-1.84
xc_XC348789_017,xc,XC348789,40.68136054421768,40.84390022675737,162,10,7.053,True,-1.44,11.28
xc_XC348789_018,xc,XC348789,48.49487528344671,48.68063492063492,185,19,6.461,True,2.48,11.96
xc_XC348789_019,xc,XC348789,48.70385487528345,48.8431746031746,139,-1,7.699,True,6.98,11.24
xc_XC348789_020,xc,XC348789,48.91283446712018,49.05215419501134,139,-1,7.568,True,3.76,7.19
xc_XC348789_021,xc,XC348789,49.075374149659865,49.12181405895692,46,-1,6.741,True,-2.45,4.46
xc_XC348789_022,xc,XC348789,49.13922902494331,49.16825396825397,29,-1,5.225,False,-2.43,4.48
xc_XC348789_023,xc,XC348789,49.21469387755102,49.35401360544218,139,19,6.464,True,2.21,11.8
xc_XC348789_024,xc,XC348789,49.46430839002268,49.696507936507935,232,10,6.648,True,-2.28,12.26
xc_XC348789_025,xc,XC348789,56.95854875283447,57.12108843537415,162,19,7.037,True,2.89,11.68
xc_XC348789_026,xc,XC348789,57.19074829931973,57.30104308390023,110,33,8.239,True,7.51,10.38
xc_XC348789_027,xc,XC348789,57.39392290249432,57.51002267573696,116,30,7.366,True,3.96,8.1
xc_XC348789_028,xc,XC348789,57.52743764172336,57.83510204081632,307,19,6.586,True,2.7,11.3
xc_XC348789_029,xc,XC348789,57.9221768707483,58.11374149659864,191,10,6.407,True,-2.4,12.35
xc_XC348789_030,xc,XC348789,69.13160997732426,69.36380952380952,232,19,6.324,True,2.52,12.0
xc_XC348789_031,xc,XC348789,69.43346938775511,69.53215419501133,98,33,9.527,True,7.57,10.15
xc_XC348789_032,xc,XC348789,69.62503401360544,69.74113378684808,116,5,8.575,True,3.28,4.66
xc_XC348789_033,xc,XC348789,69.78757369614512,69.89206349206349,104,19,7.681,True,2.59,11.46
xc_XC348789_034,xc,XC348789,70.00816326530612,70.05460317460319,46,-1,8.032,True,-2.46,4.84
xc_XC348789_035,xc,XC348789,70.17650793650793,70.35646258503401,179,10,7.013,True,-1.63,11.99
xc_XC348789_036,xc,XC348789,79.35419501133786,79.53995464852608,185,19,6.676,True,2.37,11.95
xc_XC348789_037,xc,XC348789,79.5631746031746,79.70249433106575,139,33,8.798,True,7.65,10.56
xc_XC348789_038,xc,XC348789,79.77215419501132,79.9114739229025,139,30,7.947,True,3.81,8.12
xc_XC348789_039,xc,XC348789,79.93469387755103,80.05079365079365,116,19,7.352,True,2.47,11.74
xc_XC348789_040,xc,XC348789,80.0972335600907,80.25977324263039,162,19,7.115,True,2.35,11.58
xc_XC348789_041,xc,XC348789,80.32943310657596,80.51519274376417,185,-1,7.6,True,-0.93,11.15
xc_XC360586_000,xc,XC360586,1.3235374149659862,1.578956916099773,255,24,6.337,True,-0.42,13.96
xc_XC360586_001,xc,XC360586,3.5178231292517004,3.750022675736961,232,24,6.468,True,-0.35,14.12
xc_XC360586_002,xc,XC360586,6.617687074829931,6.867301587301586,249,24,6.484,True,-0.65,13.78
xc_XC360586_003,xc,XC360586,9.833650793650792,10.083265306122446,249,24,6.371,True,-0.32,13.92
xc_XC360586_004,xc,XC360586,12.927709750566892,13.177324263038546,249,10,6.412,True,-2.53,12.67
xc_XC360586_005,xc,XC360586,14.982675736961449,15.25551020408163,272,24,7.204,True,-0.67,13.83
xc_XC360586_006,xc,XC360586,17.46140589569161,17.705215419501133,243,10,6.342,True,-2.67,12.83
xc_XC360586_007,xc,XC360586,20.160725623582763,20.433560090702944,272,24,6.476,True,-0.4,13.94
xc_XC360586_008,xc,XC360586,23.237369614512467,23.48698412698412,249,24,6.678,True,-0.33,13.99
xc_XC360586_009,xc,XC360586,24.578321995464847,24.7350566893424,156,8,8.393,True,2.11,-2.82
xc_XC360586_010,xc,XC360586,25.361995464852605,25.61741496598639,255,24,6.791,True,-0.29,13.93
xc_XC360586_011,xc,XC360586,27.80589569160997,28.061315192743763,255,10,6.635,True,-2.64,12.73
xc_XC360586_012,xc,XC360586,29.97696145124716,30.232380952380947,255,10,6.588,True,-2.59,12.73
xc_XC360586_013,xc,XC360586,32.850430839002264,33.10004535147392,249,24,6.236,True,-0.36,13.98
xc_XC360586_014,xc,XC360586,35.20725623582766,35.462675736961444,255,10,6.771,True,-2.68,12.71
xc_XC360586_015,xc,XC360586,37.378321995464844,37.6279365079365,249,10,6.655,True,-2.75,12.81
xc_XC360586_016,xc,XC360586,39.71773242630385,39.9847619047619,267,24,6.354,True,-0.26,13.95
xc_XC360586_017,xc,XC360586,41.81913832199546,42.07455782312925,255,24,6.664,True,-0.53,13.77
xc_XC40098_000,xc,XC40098,6.315827664399093,6.617687074829932,301,27,6.521,True,7.2,6.94
xc_XC40098_001,xc,XC40098,7.122721088435375,7.401360544217686,278,-1,7.896,True,2.67,8.71
xc_XC40098_002,xc,XC40098,7.453605442176871,7.56390022675737,110,-1,8.033,True,4.43,12.05
xc_XC40098_003,xc,XC40098,7.819319727891156,8.092154195011338,272,40,6.626,True,1.57,9.25
xc_XC40098_004,xc,XC40098,8.231473922902495,8.440453514739229,208,10,4.884,False,-2.71,12.68
xc_XC40098_005,xc,XC40098,8.486893424036282,8.602993197278911,116,21,7.0,True,3.8,11.55
xc_XC404852_000,xc,XC404852,0.8359183673469388,0.9287981859410432,92,-1,4.492,False,3.5,9.78
xc_XC404852_001,xc,XC404852,0.9752380952380952,1.160997732426304,185,-1,5.17,False,1.85,7.34
xc_XC404852_002,xc,XC404852,1.207437641723356,1.439637188208617,232,49,4.734,False,2.0,7.59
xc_XC404852_003,xc,XC404852,1.486077097505669,1.689251700680272,203,26,4.776,False,4.71,8.85
xc_XC404852_004,xc,XC404852,1.7356916099773243,2.1768707482993195,441,36,5.43,False,4.26,7.18
xc_XC404852_005,xc,XC404852,20.874739229024943,20.94439909297052,69,-1,4.589,False,3.93,9.39
xc_XC404852_006,xc,XC404852,20.99083900226757,21.199818594104308,208,-1,5.066,False,1.9,7.34
xc_XC404852_007,xc,XC404852,21.24625850340136,21.45523809523809,208,-1,4.785,False,1.89,7.72
xc_XC404852_008,xc,XC404852,21.501678004535147,21.73387755102041,232,26,4.611,False,1.77,7.84
xc_XC404852_009,xc,XC404852,21.797732426303853,22.1924716553288,394,35,5.365,False,3.86,7.48
xc_XC404852_010,xc,XC404852,37.76725623582766,37.81950113378685,52,49,5.863,False,0.11,6.58
xc_XC404852_011,xc,XC404852,37.8833560090703,38.07492063492064,191,49,4.97,False,1.62,7.4
xc_XC404852_012,xc,XC404852,38.09233560090703,38.347755102040814,255,49,4.683,False,1.67,8.1
